evaluation_id,candidate_sk,technology_sk,location_sk,application_date_sk,years_of_experience,code_challenge_score,technical_interview_score,is_hired
25799,25799,26,191,20190417,6,7,7,1
25800,25800,37,47,20210723,27,3,7,0
25801,25801,141,229,20181218,29,9,2,0
25802,25802,156,112,20180831,0,6,6,0
25803,25803,21,176,20190110,18,8,7,1
25804,25804,17,118,20220317,21,4,10,0
25805,25805,168,84,20191118,24,3,0,0
25806,25806,21,105,20190807,10,10,0,0
25807,25807,26,40,20190615,27,0,7,0
25808,25808,71,3,20181214,30,4,0,0
25809,25809,121,112,20180912,27,1,2,0
25810,25810,56,112,20220703,14,8,1,0
25811,25811,41,191,20180307,2,1,7,0
25812,25812,106,76,20200315,16,2,8,0
25813,25813,167,239,20190924,25,10,6,0
25814,25814,17,120,20180319,1,5,4,0
25815,25815,108,210,20210627,12,7,9,1
25816,25816,22,243,20191127,16,7,6,0
25817,25817,84,152,20181019,17,1,10,0
25818,25818,105,107,20180516,22,7,8,1
25819,25819,68,159,20190604,12,10,3,0
25820,25820,10,39,20220205,21,8,0,0
25821,25821,147,49,20220211,15,9,8,1
25822,25822,77,74,20220113,9,2,9,0
25823,25823,152,80,20210412,24,0,5,0
25824,25824,1,38,20211020,6,0,4,0
25825,25825,80,171,20200115,14,5,3,0
25826,25826,77,51,20190518,9,6,6,0
25827,25827,44,49,20180811,0,3,3,0
25828,25828,47,63,20211130,4,9,3,0
25829,25829,121,176,20210727,12,9,6,0
25830,25830,144,174,20180406,26,8,2,0
25831,25831,5,54,20181130,3,2,6,0
25832,25832,134,117,20180729,24,0,5,0
25833,25833,18,46,20220413,30,3,7,0
25834,25834,6,56,20180915,7,2,4,0
25835,25835,8,49,20180329,17,8,2,0
25836,25836,146,100,20210115,1,3,7,0
25837,25837,8,67,20190424,12,8,1,0
25838,25838,164,13,20220125,27,6,0,0
25839,25839,129,129,20220227,26,4,3,0
25840,25840,42,241,20210408,17,10,9,1
25841,25841,75,232,20180930,25,4,7,0
25842,25842,28,182,20190816,16,3,2,0
25843,25843,132,18,20210402,14,7,10,1
25844,25844,154,164,20211121,30,6,2,0
25845,25845,64,123,20191214,18,0,9,0
25846,25846,58,61,20181011,16,6,5,0
25847,25847,46,203,20210305,17,8,7,1
25848,25848,118,28,20190906,27,7,5,0
25849,25849,6,61,20201017,5,3,0,0
25850,25850,4,238,20211216,10,0,7,0
25851,25851,38,239,20200207,22,0,8,0
25852,25852,14,88,20181029,2,8,3,0
25853,25853,149,240,20181111,4,10,6,0
25854,25854,21,102,20210526,8,3,7,0
25855,25855,4,162,20220527,2,2,0,0
25856,25856,56,90,20200928,1,7,3,0
25857,25857,42,34,20200724,22,4,0,0
25858,25858,37,22,20190704,2,10,1,0
25859,25859,79,91,20211009,13,1,2,0
25860,25860,143,234,20210320,19,9,3,0
25861,25861,144,118,20190321,12,3,3,0
25862,25862,10,7,20200222,3,9,7,1
25863,25863,36,88,20180805,28,9,7,1
25864,25864,78,43,20210331,29,8,6,0
25865,25865,126,47,20201110,17,4,1,0
25866,25866,73,209,20201226,29,8,0,0
25867,25867,90,3,20220615,22,6,3,0
25868,25868,47,114,20191013,16,9,6,0
25869,25869,160,127,20180819,30,7,4,0
25870,25870,114,164,20201111,22,5,9,0
25871,25871,100,122,20201115,11,10,8,1
25872,25872,40,168,20211030,23,6,4,0
25873,25873,34,24,20190422,29,5,1,0
25874,25874,109,232,20211116,22,7,7,1
25875,25875,87,108,20191003,12,4,7,0
25876,25876,36,241,20220107,11,1,7,0
25877,25877,46,146,20180801,23,1,1,0
25878,25878,34,113,20180910,3,4,9,0
25879,25879,72,185,20181202,10,9,5,0
25880,25880,24,129,20190319,22,4,10,0
25881,25881,56,70,20220130,3,1,9,0
25882,25882,23,216,20180316,30,7,6,0
25883,25883,74,2,20220118,11,2,9,0
25884,25884,52,146,20180702,25,1,8,0
25885,25885,44,238,20200327,2,0,10,0
25886,25886,48,28,20180124,26,0,6,0
25887,25887,30,128,20191203,17,10,3,0
25888,25888,121,97,20220531,10,1,4,0
25889,25889,130,236,20210323,11,9,0,0
25890,25890,69,221,20220530,14,0,10,0
25891,25891,8,227,20181206,17,0,7,0
25892,25892,24,240,20210701,0,9,6,0
25893,25893,27,199,20180623,16,9,2,0
25894,25894,19,44,20190320,10,9,2,0
25895,25895,114,17,20220120,28,9,1,0
25896,25896,145,70,20180423,11,4,8,0
25897,25897,43,210,20190722,28,1,10,0
25898,25898,142,170,20210928,7,10,7,1
25899,25899,161,187,20201025,3,4,6,0
25900,25900,80,12,20220510,3,3,10,0
25901,25901,142,174,20220613,7,1,10,0
25902,25902,28,110,20210404,26,9,5,0
25903,25903,19,55,20180726,4,2,3,0
25904,25904,65,234,20211122,7,3,1,0
25905,25905,48,196,20210605,30,0,10,0
25906,25906,49,94,20220624,7,8,6,0
25907,25907,166,183,20200905,19,6,4,0
25908,25908,40,30,20210516,3,4,5,0
25909,25909,75,189,20210421,8,0,3,0
25910,25910,159,94,20180106,21,1,0,0
25911,25911,82,158,20190419,7,0,7,0
25912,25912,113,129,20180118,24,1,4,0
25913,25913,161,56,20180411,2,9,5,0
25914,25914,7,24,20211210,2,7,2,0
25915,25915,7,107,20191227,30,10,3,0
25916,25916,40,216,20201010,5,3,2,0
25917,25917,15,80,20180412,14,7,9,1
25918,25918,161,202,20220524,24,4,7,0
25919,25919,136,78,20201217,2,0,3,0
25920,25920,54,89,20180522,8,4,10,0
25921,25921,45,47,20220309,27,0,7,0
25922,25922,21,58,20210829,30,1,0,0
25923,25923,14,86,20191024,24,4,5,0
25924,25924,98,126,20210401,19,4,6,0
25925,25925,78,107,20200825,1,1,5,0
25926,25926,9,195,20180404,12,4,2,0
25927,25927,88,7,20210605,19,3,8,0
25928,25928,50,134,20190126,1,0,7,0
25929,25929,97,34,20200303,29,4,10,0
25930,25930,52,84,20181103,5,6,10,0
25931,25931,106,157,20220630,8,10,1,0
25932,25932,35,210,20201228,18,3,7,0
25933,25933,129,156,20180618,28,7,7,1
25934,25934,71,178,20220423,25,3,1,0
25935,25935,21,140,20220325,6,3,6,0
25936,25936,160,149,20210601,27,1,6,0
25937,25937,145,17,20200731,28,9,2,0
25938,25938,35,81,20191226,26,8,2,0
25939,25939,55,116,20200214,29,8,0,0
25940,25940,89,165,20180715,15,8,7,1
25941,25941,74,47,20220328,24,4,4,0
25942,25942,99,113,20190914,25,10,6,0
25943,25943,147,88,20190114,24,10,9,1
25944,25944,35,237,20211119,26,6,4,0
25945,25945,135,242,20200511,24,10,0,0
25946,25946,130,38,20220317,10,9,4,0
25947,25947,120,2,20210415,26,5,0,0
25948,25948,66,83,20201207,8,2,9,0
25949,25949,23,220,20201008,26,5,0,0
25950,25950,17,218,20220510,30,6,0,0
25951,25951,66,243,20210109,8,6,10,0
25952,25952,36,163,20210112,15,5,2,0
25953,25953,36,134,20190403,21,4,5,0
25954,25954,161,216,20220426,20,2,3,0
25955,25955,2,77,20190721,13,9,10,1
25956,25956,41,1,20190803,26,3,6,0
25957,25957,68,102,20190606,18,5,8,0
25958,25958,105,97,20210108,8,9,6,0
25959,25959,123,182,20190617,9,2,4,0
25960,25960,84,18,20190607,12,2,2,0
25961,25961,103,7,20210314,5,7,5,0
25962,25962,164,44,20211017,10,1,9,0
25963,25963,79,136,20180106,8,2,1,0
25964,25964,4,98,20210513,15,2,10,0
25965,25965,33,129,20180707,30,1,1,0
25966,25966,94,62,20181229,8,0,8,0
25967,25967,7,108,20190303,16,0,10,0
25968,25968,167,14,20220514,24,0,10,0
25969,25969,31,206,20201127,8,0,8,0
25970,25970,11,11,20210919,21,6,3,0
25971,25971,70,58,20200403,29,10,1,0
25972,25972,162,129,20190424,9,0,6,0
25973,25973,64,61,20180523,15,1,1,0
25974,25974,88,38,20181229,11,2,2,0
25975,25975,156,118,20190806,26,0,0,0
25976,25976,29,199,20200523,10,10,8,1
25977,25977,152,46,20180828,23,2,3,0
25978,25978,15,145,20201220,6,4,5,0
25979,25979,56,76,20190509,20,3,5,0
25980,25980,64,59,20180830,17,1,5,0
25981,25981,163,237,20200626,29,3,7,0
25982,25982,19,142,20210819,15,9,5,0
25983,25983,139,173,20191213,14,9,2,0
25984,25984,41,30,20210628,10,8,8,1
25985,25985,2,93,20200918,6,3,6,0
25986,25986,46,239,20180305,19,0,4,0
25987,25987,134,55,20200809,14,0,10,0
25988,25988,53,35,20191221,10,2,2,0
25989,25989,102,96,20180810,10,5,4,0
25990,25990,53,39,20200729,26,8,6,0
25991,25991,61,151,20190601,10,4,10,0
25992,25992,110,198,20191106,24,3,1,0
25993,25993,135,99,20200108,6,2,10,0
25994,25994,126,181,20210206,5,4,3,0
25995,25995,152,166,20200824,22,1,8,0
25996,25996,23,149,20180224,28,3,1,0
25997,25997,96,170,20220425,17,5,5,0
25998,25998,95,33,20210701,1,8,6,0
25999,25999,146,175,20190223,20,6,4,0
26000,26000,7,234,20220410,23,10,2,0
26001,26001,62,91,20180823,3,8,1,0
26002,26002,73,82,20210915,7,1,10,0
26003,26003,73,211,20210525,3,7,3,0
26004,26004,128,14,20210718,4,4,1,0
26005,26005,94,231,20210418,17,4,5,0
26006,26006,108,83,20200129,6,6,0,0
26007,26007,90,125,20211225,0,5,3,0
26008,26008,56,28,20210512,10,0,3,0
26009,26009,5,87,20210517,29,9,1,0
26010,26010,43,172,20201027,28,4,8,0
26011,26011,91,236,20220119,1,2,6,0
26012,26012,154,203,20190509,19,7,7,1
26013,26013,23,96,20210119,28,10,9,1
26014,26014,83,127,20180409,5,5,0,0
26015,26015,102,137,20191115,20,5,6,0
26016,26016,38,113,20190516,3,0,10,0
26017,26017,166,99,20220518,30,0,9,0
26018,26018,142,37,20180528,8,0,1,0
26019,26019,25,13,20180224,24,9,0,0
26020,26020,164,196,20180124,8,7,3,0
26021,26021,150,218,20220704,18,7,9,1
26022,26022,2,196,20220207,13,0,6,0
26023,26023,17,234,20181208,22,7,10,1
26024,26024,116,54,20220202,10,4,8,0
26025,26025,108,156,20220704,16,2,3,0
26026,26026,142,50,20181202,21,9,9,1
26027,26027,42,212,20190426,9,10,9,1
26028,26028,1,82,20220620,11,8,7,1
26029,26029,145,226,20211207,21,9,4,0
26030,26030,166,6,20180605,7,0,0,0
26031,26031,28,218,20210611,1,0,2,0
26032,26032,48,15,20200529,16,0,10,0
26033,26033,113,146,20210413,23,4,6,0
26034,26034,5,232,20210531,18,7,4,0
26035,26035,105,138,20201224,21,10,3,0
26036,26036,30,61,20210903,30,6,6,0
26037,26037,43,225,20180904,16,5,0,0
26038,26038,131,111,20210602,20,0,7,0
26039,26039,40,36,20190716,22,2,8,0
26040,26040,111,28,20200126,24,8,7,1
26041,26041,129,73,20180419,29,7,3,0
26042,26042,43,238,20220527,14,7,1,0
26043,26043,6,214,20200715,28,3,8,0
26044,26044,140,61,20210613,1,10,10,1
26045,26045,70,239,20180110,17,9,9,1
26046,26046,136,169,20190901,18,1,2,0
26047,26047,115,106,20190218,15,3,8,0
26048,26048,41,179,20210523,21,5,0,0
26049,26049,124,7,20190324,21,4,8,0
26050,26050,95,181,20200416,28,6,2,0
26051,26051,5,88,20190704,14,9,3,0
26052,26052,87,243,20220120,17,8,7,1
26053,26053,28,80,20210608,22,2,1,0
26054,26054,43,21,20220613,25,1,5,0
26055,26055,28,5,20191111,17,3,7,0
26056,26056,161,7,20180328,3,9,4,0
26057,26057,42,67,20190620,3,2,3,0
26058,26058,78,95,20190913,26,7,0,0
26059,26059,99,219,20200904,8,1,5,0
26060,26060,22,229,20211103,10,8,2,0
26061,26061,17,18,20180330,26,4,9,0
26062,26062,25,147,20211122,26,2,7,0
26063,26063,145,122,20210513,27,1,10,0
26064,26064,163,226,20180719,24,8,2,0
26065,26065,115,143,20200702,16,7,4,0
26066,26066,38,17,20190214,13,9,2,0
26067,26067,12,153,20190713,19,5,4,0
26068,26068,105,121,20190715,18,0,4,0
26069,26069,119,138,20220302,1,6,4,0
26070,26070,102,179,20180709,17,3,2,0
26071,26071,41,55,20200115,17,7,6,0
26072,26072,63,187,20190411,4,3,1,0
26073,26073,24,205,20190531,3,7,0,0
26074,26074,120,123,20210602,3,4,6,0
26075,26075,27,211,20211225,3,3,3,0
26076,26076,112,178,20181113,8,2,2,0
26077,26077,45,230,20180415,29,9,9,1
26078,26078,59,95,20211211,24,4,3,0
26079,26079,77,135,20201030,19,2,10,0
26080,26080,96,38,20190302,7,6,9,0
26081,26081,102,235,20200720,3,0,5,0
26082,26082,98,157,20220403,23,9,7,1
26083,26083,154,54,20211107,22,6,6,0
26084,26084,114,200,20210108,1,10,1,0
26085,26085,46,187,20210729,17,1,7,0
26086,26086,155,146,20191009,17,1,0,0
26087,26087,81,126,20220516,10,7,1,0
26088,26088,56,189,20200728,1,9,3,0
26089,26089,54,219,20180115,24,10,4,0
26090,26090,100,117,20180725,23,0,7,0
26091,26091,118,15,20210329,14,4,4,0
26092,26092,47,34,20220325,23,3,5,0
26093,26093,66,57,20191221,4,0,10,0
26094,26094,102,9,20180616,9,6,2,0
26095,26095,91,103,20201212,24,4,1,0
26096,26096,34,103,20201022,26,2,7,0
26097,26097,48,152,20181007,28,1,3,0
26098,26098,40,161,20210614,20,2,3,0
26099,26099,65,28,20200729,27,0,9,0
26100,26100,145,137,20180911,22,4,5,0
26101,26101,6,213,20191231,4,0,10,0
26102,26102,102,100,20200824,0,1,0,0
26103,26103,142,215,20200312,27,8,5,0
26104,26104,58,199,20211220,6,4,3,0
26105,26105,124,68,20190220,9,3,4,0
26106,26106,44,70,20200811,7,4,10,0
26107,26107,108,188,20200112,7,2,9,0
26108,26108,120,214,20190401,7,1,3,0
26109,26109,141,137,20210620,1,8,6,0
26110,26110,100,183,20210401,2,0,3,0
26111,26111,40,192,20211212,21,5,3,0
26112,26112,80,126,20180110,20,4,8,0
26113,26113,28,157,20210709,15,8,6,0
26114,26114,150,138,20201212,1,6,2,0
26115,26115,142,224,20190504,29,6,1,0
26116,26116,123,139,20180928,4,8,1,0
26117,26117,66,228,20180723,3,8,3,0
26118,26118,46,176,20190906,14,0,10,0
26119,26119,41,196,20190126,24,7,6,0
26120,26120,145,100,20190130,21,8,1,0
26121,26121,75,184,20211120,9,9,6,0
26122,26122,164,210,20210629,7,0,10,0
26123,26123,15,41,20200329,1,8,2,0
26124,26124,18,136,20210825,11,0,1,0
26125,26125,37,46,20180719,25,8,9,1
26126,26126,36,42,20181204,9,8,3,0
26127,26127,1,68,20211223,5,2,6,0
26128,26128,110,180,20180613,2,4,3,0
26129,26129,97,188,20191215,30,4,6,0
26130,26130,14,33,20210125,0,5,5,0
26131,26131,110,113,20200516,12,4,6,0
26132,26132,133,91,20200322,29,0,9,0
26133,26133,51,233,20200524,8,7,2,0
26134,26134,30,121,20181116,1,5,8,0
26135,26135,20,211,20220312,10,4,5,0
26136,26136,158,18,20200824,14,0,8,0
26137,26137,151,231,20211021,1,0,4,0
26138,26138,1,136,20201005,26,8,1,0
26139,26139,100,220,20191204,12,10,9,1
26140,26140,84,115,20180625,6,8,0,0
26141,26141,139,157,20211104,17,3,8,0
26142,26142,9,64,20220202,11,0,3,0
26143,26143,28,11,20200623,3,3,3,0
26144,26144,68,133,20190521,30,0,4,0
26145,26145,9,78,20190612,12,8,0,0
26146,26146,10,139,20200714,17,5,1,0
26147,26147,92,169,20200522,22,7,4,0
26148,26148,153,21,20210827,29,7,0,0
26149,26149,155,209,20210510,8,8,1,0
26150,26150,73,68,20200911,21,1,2,0
26151,26151,63,204,20190819,5,8,2,0
26152,26152,156,196,20181229,29,3,7,0
26153,26153,36,171,20210801,14,7,1,0
26154,26154,78,236,20180202,24,7,1,0
26155,26155,166,119,20220129,16,0,1,0
26156,26156,102,50,20220607,3,2,2,0
26157,26157,73,51,20190919,3,7,3,0
26158,26158,160,104,20191126,11,0,10,0
26159,26159,100,132,20200904,4,4,9,0
26160,26160,51,94,20200927,26,6,5,0
26161,26161,74,216,20201010,26,9,3,0
26162,26162,16,65,20200927,28,6,8,0
26163,26163,67,123,20200722,7,1,5,0
26164,26164,115,10,20200517,20,9,9,1
26165,26165,12,133,20200918,15,8,2,0
26166,26166,153,142,20181205,17,2,2,0
26167,26167,1,70,20180723,19,1,1,0
26168,26168,113,9,20220125,14,1,6,0
26169,26169,5,123,20220602,26,4,4,0
26170,26170,41,99,20190223,25,7,3,0
26171,26171,89,30,20210907,25,1,6,0
26172,26172,51,78,20201222,14,0,6,0
26173,26173,53,183,20180603,26,4,3,0
26174,26174,133,216,20210418,9,9,6,0
26175,26175,154,163,20220413,17,2,9,0
26176,26176,10,101,20180118,26,7,3,0
26177,26177,106,207,20200829,2,1,4,0
26178,26178,144,89,20210505,19,1,2,0
26179,26179,108,121,20180722,11,4,3,0
26180,26180,96,192,20211122,18,3,0,0
26181,26181,147,6,20220415,26,1,3,0
26182,26182,149,201,20181114,2,5,8,0
26183,26183,16,219,20210711,4,5,8,0
26184,26184,26,198,20210518,16,2,10,0
26185,26185,149,178,20200617,13,2,1,0
26186,26186,123,223,20180123,5,7,9,1
26187,26187,59,88,20200622,14,2,0,0
26188,26188,37,80,20190414,10,10,7,1
26189,26189,76,150,20220430,22,7,7,1
26190,26190,168,92,20181228,4,8,6,0
26191,26191,14,175,20200417,8,6,8,0
26192,26192,122,69,20181221,6,7,0,0
26193,26193,121,68,20191123,20,3,7,0
26194,26194,78,191,20181222,4,3,8,0
26195,26195,48,104,20191107,5,3,5,0
26196,26196,89,170,20180719,24,1,9,0
26197,26197,24,192,20201215,11,1,6,0
26198,26198,4,184,20220315,16,10,7,1
26199,26199,90,147,20190821,14,3,10,0
26200,26200,23,142,20190429,11,8,3,0
26201,26201,150,110,20210912,13,6,4,0
26202,26202,164,113,20190225,19,4,9,0
26203,26203,12,52,20220508,4,7,3,0
26204,26204,4,154,20180526,21,0,10,0
26205,26205,156,81,20210416,8,10,5,0
26206,26206,98,113,20190811,4,10,5,0
26207,26207,143,26,20200428,12,9,8,1
26208,26208,62,139,20190401,1,7,1,0
26209,26209,138,191,20211102,0,1,8,0
26210,26210,154,155,20210330,17,6,8,0
26211,26211,94,97,20201005,14,9,7,1
26212,26212,102,203,20200511,19,10,2,0
26213,26213,81,233,20220322,21,5,6,0
26214,26214,5,201,20210824,19,2,2,0
26215,26215,120,48,20190803,19,0,9,0
26216,26216,37,185,20180406,20,1,6,0
26217,26217,68,77,20211031,2,3,0,0
26218,26218,10,37,20190718,19,3,1,0
26219,26219,48,109,20220519,22,1,7,0
26220,26220,36,1,20191109,26,7,6,0
26221,26221,60,239,20200106,27,2,8,0
26222,26222,35,22,20191026,9,8,4,0
26223,26223,120,210,20180419,13,2,3,0
26224,26224,23,66,20180312,3,7,4,0
26225,26225,85,71,20190818,3,1,0,0
26226,26226,19,117,20191027,21,5,10,0
26227,26227,14,45,20211214,3,2,0,0
26228,26228,34,141,20220313,7,9,2,0
26229,26229,120,167,20200629,23,3,0,0
26230,26230,23,80,20220511,11,4,10,0
26231,26231,37,7,20220206,13,4,5,0
26232,26232,134,162,20200524,22,7,10,1
26233,26233,95,100,20180820,12,3,6,0
26234,26234,140,123,20190407,13,5,9,0
26235,26235,122,127,20191210,22,4,9,0
26236,26236,129,164,20210319,17,5,10,0
26237,26237,46,240,20180111,23,3,5,0
26238,26238,115,46,20180221,29,4,5,0
26239,26239,22,210,20180105,20,2,8,0
26240,26240,35,161,20191220,18,4,4,0
26241,26241,81,36,20180410,28,5,4,0
26242,26242,26,101,20220610,14,8,8,1
26243,26243,151,138,20200315,2,8,5,0
26244,26244,152,42,20201028,13,1,0,0
26245,26245,112,237,20220410,27,7,9,1
26246,26246,141,100,20210808,30,7,7,1
26247,26247,34,200,20201108,7,3,9,0
26248,26248,10,110,20220307,14,0,5,0
26249,26249,153,177,20210215,2,8,4,0
26250,26250,131,227,20210604,29,5,7,0
26251,26251,9,91,20210810,26,5,5,0
26252,26252,43,183,20180206,1,6,8,0
26253,26253,81,97,20210106,30,7,6,0
26254,26254,107,23,20210406,11,8,5,0
26255,26255,44,10,20210830,15,10,5,0
26256,26256,42,137,20220220,4,3,8,0
26257,26257,133,195,20181001,23,4,0,0
26258,26258,31,114,20210309,23,10,7,1
26259,26259,84,83,20200219,11,6,0,0
26260,26260,42,44,20190717,26,1,5,0
26261,26261,29,123,20180201,26,7,2,0
26262,26262,84,12,20191214,6,1,0,0
26263,26263,36,196,20200930,4,7,8,1
26264,26264,68,76,20220630,27,1,8,0
26265,26265,165,150,20180802,4,0,8,0
26266,26266,97,2,20200709,27,5,6,0
26267,26267,125,211,20190616,26,4,0,0
26268,26268,108,178,20200316,2,2,4,0
26269,26269,13,207,20180130,24,1,9,0
26270,26270,36,132,20210212,27,2,4,0
26271,26271,36,148,20181031,27,5,4,0
26272,26272,12,92,20200203,20,1,4,0
26273,26273,34,188,20180524,29,8,1,0
26274,26274,134,145,20180401,27,8,6,0
26275,26275,59,10,20201021,28,9,4,0
26276,26276,121,72,20180321,6,8,8,1
26277,26277,62,53,20200718,30,10,3,0
26278,26278,115,202,20191213,17,9,5,0
26279,26279,86,118,20201202,28,8,7,1
26280,26280,79,13,20210211,14,6,3,0
26281,26281,30,187,20190208,18,4,4,0
26282,26282,55,12,20191205,8,10,1,0
26283,26283,156,103,20200402,14,1,0,0
26284,26284,60,31,20200306,20,1,6,0
26285,26285,56,33,20201216,3,5,10,0
26286,26286,7,181,20210310,5,1,1,0
26287,26287,111,179,20201025,23,4,5,0
26288,26288,60,167,20190805,6,6,7,0
26289,26289,165,150,20180730,16,3,4,0
26290,26290,144,135,20190607,23,3,8,0
26291,26291,152,128,20210905,15,0,5,0
26292,26292,145,23,20210904,7,10,1,0
26293,26293,11,231,20200220,11,10,7,1
26294,26294,73,53,20210519,27,2,4,0
26295,26295,51,144,20180717,8,9,10,1
26296,26296,11,35,20210831,29,1,6,0
26297,26297,40,142,20200516,15,3,2,0
26298,26298,78,199,20190724,2,2,8,0
26299,26299,117,90,20191125,15,6,6,0
26300,26300,146,163,20210224,1,1,0,0
26301,26301,88,40,20180613,10,5,8,0
26302,26302,80,9,20191129,15,8,10,1
26303,26303,148,23,20191119,8,0,0,0
26304,26304,37,34,20220302,12,4,3,0
26305,26305,64,55,20210718,13,0,8,0
26306,26306,139,155,20181004,11,1,6,0
26307,26307,66,209,20191118,16,5,7,0
26308,26308,98,136,20180808,3,6,0,0
26309,26309,88,38,20190123,29,10,5,0
26310,26310,141,60,20180209,8,9,8,1
26311,26311,155,20,20220123,21,9,6,0
26312,26312,145,206,20210416,19,8,8,1
26313,26313,76,34,20190520,23,5,9,0
26314,26314,76,51,20200501,3,6,3,0
26315,26315,142,158,20220212,5,7,9,1
26316,26316,29,187,20210516,5,5,5,0
26317,26317,52,211,20200505,21,8,5,0
26318,26318,67,69,20180102,20,4,6,0
26319,26319,18,228,20180502,6,4,5,0
26320,26320,127,210,20181020,30,4,5,0
26321,26321,151,1,20200714,23,9,5,0
26322,26322,70,236,20190410,7,6,9,0
26323,26323,129,147,20190615,7,8,4,0
26324,26324,121,63,20200717,10,0,4,0
26325,26325,37,66,20211026,16,9,10,1
26326,26326,42,130,20200120,15,2,6,0
26327,26327,110,23,20220627,9,8,9,1
26328,26328,65,181,20180601,22,5,3,0
26329,26329,66,89,20200514,14,4,2,0
26330,26330,77,97,20181219,9,8,0,0
26331,26331,151,139,20180416,30,1,9,0
26332,26332,92,181,20190308,1,10,3,0
26333,26333,27,161,20190628,1,7,0,0
26334,26334,5,177,20190623,13,8,7,1
26335,26335,19,134,20180209,1,8,7,1
26336,26336,43,183,20180612,20,5,9,0
26337,26337,154,12,20191215,26,1,1,0
26338,26338,131,71,20180930,24,5,7,0
26339,26339,144,199,20201126,5,7,7,1
26340,26340,90,107,20181222,11,5,9,0
26341,26341,51,232,20181009,18,1,8,0
26342,26342,142,233,20211218,2,3,9,0
26343,26343,160,89,20191112,6,7,9,1
26344,26344,37,189,20181118,3,6,1,0
26345,26345,141,143,20190322,13,1,4,0
26346,26346,131,61,20181109,1,9,6,0
26347,26347,140,123,20220211,9,6,2,0
26348,26348,156,166,20180717,25,10,9,1
26349,26349,86,76,20200128,16,8,8,1
26350,26350,66,145,20200228,17,9,3,0
26351,26351,10,16,20210710,23,3,1,0
26352,26352,118,36,20180603,7,7,2,0
26353,26353,34,199,20180320,29,8,1,0
26354,26354,77,113,20180414,15,1,4,0
26355,26355,45,87,20200409,15,2,6,0
26356,26356,71,96,20220622,9,5,10,0
26357,26357,111,223,20180824,5,1,9,0
26358,26358,75,143,20180422,27,5,10,0
26359,26359,47,44,20180911,23,5,7,0
26360,26360,50,75,20200909,22,1,8,0
26361,26361,100,68,20191008,18,9,1,0
26362,26362,93,83,20200305,16,2,5,0
26363,26363,6,51,20181006,28,3,5,0
26364,26364,159,220,20211224,7,10,1,0
26365,26365,130,165,20220305,20,5,5,0
26366,26366,42,107,20201205,1,6,0,0
26367,26367,165,43,20191220,29,0,3,0
26368,26368,1,48,20200826,4,8,7,1
26369,26369,47,10,20200116,28,1,4,0
26370,26370,66,197,20210806,30,2,3,0
26371,26371,99,1,20190504,16,5,2,0
26372,26372,149,102,20210329,2,5,9,0
26373,26373,156,219,20200820,24,9,4,0
26374,26374,121,110,20220521,16,6,5,0
26375,26375,152,83,20191105,28,6,3,0
26376,26376,103,194,20190824,27,5,1,0
26377,26377,121,21,20200720,22,3,2,0
26378,26378,97,75,20200207,9,0,4,0
26379,26379,23,158,20181119,4,8,4,0
26380,26380,23,194,20210626,4,7,8,1
26381,26381,80,64,20180112,27,4,3,0
26382,26382,2,115,20181208,13,4,1,0
26383,26383,147,24,20190218,25,1,2,0
26384,26384,168,13,20201101,5,4,1,0
26385,26385,116,233,20180819,20,6,3,0
26386,26386,122,207,20190213,6,9,5,0
26387,26387,98,138,20210812,16,1,4,0
26388,26388,46,230,20180531,21,3,0,0
26389,26389,9,37,20190426,4,6,0,0
26390,26390,32,57,20200608,26,10,4,0
26391,26391,22,244,20190218,21,8,9,1
